source,id,name,old_category_id,predicted_category_id,predicted_name,confidence,reason
supplier_products,cd084d37-009f-4660-b4eb-3a0b75b1ee16,Fresh Red Beetroot,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,Fresh red beetroot is a raw produce item; no allowed category covers fresh vegetables/produce
supplier_products,cd4372d1-f31b-4372-a255-7e122c8fa4eb,Fresh Yellow Beetroot,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,Fresh yellow beetroot is a fresh produce item; no allowed category exists for fresh vegetables/produce in the provided list
supplier_products,0c35288c-01e0-41d2-8adf-71af41fd841a,Fresh Chioggia Beetroot,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Fresh beetroot is a raw vegetable/produce item. No allowed category covers fresh produce vegetables. Closest options (Canned Vegetables & Pulses, Ingredients & Additives) do not apply: product is fresh, not canned/preserved, and not a B2B raw input ingredient."
supplier_products,7b800925-34fe-41d9-b9c5-897243d4e3c1,Peeled and Steamed Marrons,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,bd1da832-15dd-4186-b365-3e26b38bbdbe,Canned Vegetables & Pulses,high,Marrons (chestnuts) that are peeled and steamed fall under canned/preserved vegetables. This is a processed vegetable product in shelf-stable form.
supplier_products,66e84e5b-9416-4ca4-9f23-3f6bd161af93,Natura Natural Food Products,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Company/brand name only, no specific product details provided. Cannot classify without knowing actual product type (snack, sauce, oil, etc.)."
supplier_products,7b11fbe5-6476-4d9c-aa79-bc562cd76a52,White Grape Concentrate,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,baf81f58-194d-4810-9367-152fac1349bf,Sugars & Sweeteners,high,"White grape concentrate is a fruit juice concentrate/sweetener solution, fits Sugars & Sweeteners category per conflict rules (syrups, sweetener solutions)"
supplier_products,51bded8f-69b5-4821-817b-46a221dd6d0d,Orange Fruit Products,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,Orange fruit products (fresh citrus) do not match any allowed category. No fruit/produce category exists in the allowed list.
supplier_products,7e320347-fd01-45fb-adf8-e2ba0c103b9c,Fruit and Vegetable Blends,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Fruit and Vegetable Blends are not explicitly matched by allowed categories. Could be beverage, juice, prepared meal, or canned product depending on form/processing — insufficient specificity to assign without guessing."
supplier_products,6d44cf2b-4175-48b6-af69-155dce6afcad,Granola with Seeds,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,a230a819-c000-4eee-b56e-3eea4e4f350c,Breakfast Cereals,high,"Granola with seeds is a breakfast cereal product—ready-to-eat grain-based breakfast food, distinct from savory cereals or sweet biscuits."
supplier_products,1df67ece-dd7c-4778-a4ab-ba6701efdfe6,Whole Wheat Taralli,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,f20fccd2-3bbe-4b7d-9b01-6424ef184fba,Savory Snacks & Cereals,high,"Taralli are Italian savory ring-shaped crackers/snacks, made from wheat. Despite 'whole wheat' descriptor, they are inherently savory crackers, not sweet biscuits or bakery bread products."
supplier_products,01dad1d3-ebfc-41d1-bf71-1b26fd50f257,Multi-Grain Taralli,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,f20fccd2-3bbe-4b7d-9b01-6424ef184fba,Savory Snacks & Cereals,high,"Taralli is a savory Italian cracker/snack made with grain. Multi-grain variant with organic/natural positioning fits Savory Snacks & Cereals, not bakery or confectionery."
supplier_products,f9fcbb03-fc33-4b67-a734-fcfe3b5109bc,NFC Orange Juice,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,32eace2c-ac37-4168-b93b-005748119293,Beverages (Non-Alcoholic),high,NFC orange juice is a non-alcoholic beverage product; fits clearly in Beverages (Non-Alcoholic)
supplier_products,931427a9-db53-41ad-9c89-0739cb6456c1,Organic Coriander Honey,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,baf81f58-194d-4810-9367-152fac1349bf,Sugars & Sweeteners,high,Honey is a sweetener solution per conflict rules; Sugars & Sweeteners category
supplier_products,ea88ec0e-350f-4519-b227-2b4127d2cdc9,Vegetable Puree,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,bd1da832-15dd-4186-b365-3e26b38bbdbe,Canned Vegetables & Pulses,high,"Vegetable puree is a processed vegetable product, fits Canned Vegetables & Pulses category as a preserved/shelf-stable vegetable ingredient"
supplier_products,4b509d94-0a2c-42fd-ab77-632dfdaf15df,Turmeric,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,8899bfa4-1ca9-451b-8fdb-242231a6d2f0,Herbs,high,"Turmeric is a spice/herb used in culinary applications, explicitly matching the 'Herbs' category"
supplier_products,5e4d1356-a54b-4652-89fc-1f270328fdf6,Chilli,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,8899bfa4-1ca9-451b-8fdb-242231a6d2f0,Herbs,high,"Chilli is a dried spice/herb ingredient, explicitly matching the Herbs category"
supplier_products,4056567c-4fbd-493c-9311-ef38ac1d9101,Dehydrated Garlic,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,8899bfa4-1ca9-451b-8fdb-242231a6d2f0,Herbs,high,"Dehydrated garlic is a dried herb/spice ingredient, fits Herbs category"
supplier_products,ea60b326-3ab5-4127-9945-71e271f185c6,Pomegranate Juice Concentrate,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,32eace2c-ac37-4168-b93b-005748119293,Beverages (Non-Alcoholic),high,"Pomegranate juice concentrate is a beverage product, classified as non-alcoholic beverage"
supplier_products,00d5b175-ab1b-46bb-b9bb-ef0c16595f9b,Organic Extra Virgin Olive Oil,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,85998961-842d-4171-9198-07f8a7409b9d,"Fats, Oils & Spreads",high,"Edible oil (extra virgin olive oil) matches Fats, Oils & Spreads per conflict rules"
supplier_products,e6079088-f26b-4b48-b2df-48df988c175e,Anydro Organic Sundried Tomato,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,2b5f3c21-1770-4da3-b0ec-6147ffbcc8c7,Tomato Products,high,"Sundried tomato is a preserved tomato product, matching Tomato Products category definition"
supplier_products,9ec00797-1b53-4bba-a86d-115ff63d1e66,Organic Frozen Fruits,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,Organic frozen fruits do not match any allowed category. Frozen fruits are neither prepared meals nor fit snacks/cereals/proteins/sauces. No produce/fruit category exists in allowed list.
supplier_products,ba0c6c88-3565-4791-ac9c-71038439802c,Organic Bananas,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Organic bananas are fresh fruit. No allowed category covers fresh produce/fruits. All listed categories are processed, preserved, or specialty foods."
supplier_products,e69c7577-9d54-4848-b6f8-06a3c6a8ccc2,Biobiscotto with Spelt and Chocolate Chips,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,91549ddb-1b13-4058-82f6-f1d86475ea0f,Sweet Biscuits & Bars,high,"Biscotto is a plain biscuit/cookie product with chocolate chips. Conflict rule: chocolate-coated/chocolate-inclusive biscuits default to Sweet Biscuits & Bars when the primary product is biscuit, not chocolate-focused spread/confectionery."
supplier_products,d42aff1c-efb5-495a-90cf-957e78623434,Organic Dried Apples,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,6b051f68-90c2-4ba4-9535-f678cd268cf8,Canned & Preserved Goods,high,"Organic dried apples are preserved fruit, fitting Canned & Preserved Goods category for shelf-stable, preserved produce items."
supplier_products,23c05849-7538-4d94-b89d-29232bf2d586,Muesli with Dark Chocolate,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,a230a819-c000-4eee-b56e-3eea4e4f350c,Breakfast Cereals,high,"Muesli is a breakfast cereal product. Although it contains dark chocolate, the primary product classification is breakfast cereal, not confectionery. The chocolate is an ingredient/component, not the defining characteristic."
supplier_products,b6f319dd-368d-464a-89a7-7490e3682744,Gluten-Free Taralli,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,f20fccd2-3bbe-4b7d-9b01-6424ef184fba,Savory Snacks & Cereals,high,"Taralli is a savory Italian cracker/snack product. Gluten-free and organic attributes are product variants, not category drivers. Fits Savory Snacks & Cereals definition."
supplier_products,38d68dc8-b850-4b31-90cd-809f39c8f7d4,PizzaMI Margherita Pizza,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,c49e821f-fff8-4ac1-af10-c6db4c8564ab,Prepared Meals (Frozen & Shelf-Stable),high,"PizzaMI Margherita Pizza is a prepared frozen or shelf-stable pizza meal product, matching Prepared Meals (Frozen & Shelf-Stable) category definition."
supplier_products,a6fbd55d-b330-4753-8b56-ab208779a50d,Muesli with Raspberry,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,a230a819-c000-4eee-b56e-3eea4e4f350c,Breakfast Cereals,high,Muesli is a breakfast cereal product. Raspberry flavoring and organic/natural positioning do not change its core classification as a breakfast cereal.
supplier_products,d71243fb-2f44-4e97-99bd-58d9ed126d72,Freeze-Dried Blueberry Whole,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Freeze-dried whole blueberries are a preserved fruit ingredient/topping without a dedicated category in the allowed list. Not a snack, cereal, confectionery, sauce, or protein product. Closest match (Canned & Preserved Goods) is typically for wet-preserved items, not freeze-dried whole fruits."
supplier_products,01421fa9-8141-4833-8f55-67e105479d6d,Plant-Based Products,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,Generic umbrella category label with no specific product details. 'Plant-Based Products' alone is insufficient to assign to Plant-Based Proteins (requires explicit protein focus) or any other category. Requires actual product SKU/name to classify.
supplier_products,4ca3f74f-c7ae-428b-9592-d51bc4f9b960,Freeze-Dried Aronia Powder,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,0a8f2c3c-b4ed-4759-849d-a545cdf551a2,Ingredients & Additives,high,"Freeze-dried aronia powder is a B2B raw ingredient/additive used in food formulation, beverages, and supplements. Not a finished retail SKU or protein product."
supplier_products,2aeffd88-0ce1-47fe-a81d-e93fac1ed8f3,Organic Rice Vinegar,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,24768201-755e-4560-b283-46cbbabcd27b,Specialty Sauces & Condiments,high,"Rice vinegar is a liquid condiment/seasoning used in cooking and food preparation, fits Specialty Sauces & Condiments category"
supplier_products,5f1a52b0-40a4-4b13-a69a-ec00dfd7faee,Orange Juice Concentrate,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,32eace2c-ac37-4168-b93b-005748119293,Beverages (Non-Alcoholic),high,"Orange juice concentrate is a non-alcoholic beverage product, even in concentrated form it remains a drink ingredient/product for the beverage category."
supplier_products,18930e09-d5b3-43c0-a223-3aaed2317943,Bio Fermented Sauerkraut,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,6b051f68-90c2-4ba4-9535-f678cd268cf8,Canned & Preserved Goods,high,"Bio fermented sauerkraut is a preserved vegetable product, fitting Canned & Preserved Goods as the best match among available categories."
supplier_products,60719778-af92-448f-980b-c79d3b0746d0,Italfree Margherita Pizza,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,c49e821f-fff8-4ac1-af10-c6db4c8564ab,Prepared Meals (Frozen & Shelf-Stable),high,"Italfree Margherita Pizza is a prepared frozen/shelf-stable ready meal product, matching Prepared Meals (Frozen & Shelf-Stable) category."
supplier_products,fb928cb4-966e-4119-8630-74a39b104cb8,Concentrated Juice,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,32eace2c-ac37-4168-b93b-005748119293,Beverages (Non-Alcoholic),high,"Concentrated juice is a beverage product, belongs in Beverages (Non-Alcoholic)"
supplier_products,8b4e9d7c-4c6d-4044-b437-45e8b3dcc86a,Wellness Snacks,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Generic marketing descriptor without specific product type. 'Wellness Snacks — Organic & Natural' lacks concrete product identification (e.g., bar, cracker, cereal, nut mix). Cannot assign to Sweet Biscuits & Bars, Savory Snacks & Cereals, or Breakfast Cereals without explicit product form/ingredient confirmation."
supplier_products,0a282eba-d988-4d32-904c-56fe7d568b5f,Bruschette,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,f20fccd2-3bbe-4b7d-9b01-6424ef184fba,Savory Snacks & Cereals,high,"Bruschette are savory toasted bread appetizers/snacks, typically topped with tomato, garlic, herbs. Classifies as Savory Snacks & Cereals."
supplier_products,a6525816-222e-45a8-b0ce-04f32cd3442e,PizzaMI Focaccina,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,8660789d-00a3-49d2-8489-6b42f2345b7a,Bakery & Bread Products,high,"Focaccina is a Italian flatbread/bread product, fits Bakery & Bread Products category"
supplier_products,f6b3af36-4be3-4cbb-9267-c95c9d7f7327,Organic Fruit Powder,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Organic fruit powder is a raw ingredient/additive, but 'Ingredients & Additives' is restricted to B2B raw inputs only and this appears to be a finished retail SKU. No allowed category explicitly covers fruit powders as a finished product."
supplier_products,3e329d6f-973e-4bb0-9d90-5f5c1680fe29,Martino Organic Pea Couscous,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,ff746938-df89-47ad-9551-b174340c7ce1,Pasta/Noodles,high,"Couscous is a grain-based pasta product, classified under Pasta/Noodles. The pea component is an ingredient/flavor addition, not the primary protein focus that would trigger Plant-Based Proteins classification."
supplier_products,a32cd127-0db9-4ff6-9e5c-644d64351974,Fresh Apples,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,Fresh Apples (raw produce) not covered by allowed category list
supplier_products,75f90bb1-f8b0-4574-b10f-337d06857509,Organic Orange Sweet Potato Vegetable Chips,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,f20fccd2-3bbe-4b7d-9b01-6424ef184fba,Savory Snacks & Cereals,high,"Vegetable chips are savory snacks made from vegetables, fitting the Savory Snacks & Cereals category. The 'sweet potato' base and 'chips' format confirm savory snack classification, not a confectionery or other category."
supplier_products,115cba65-1ed7-44fc-82db-03b95f73a4ea,Martino Organic Red Lentil Couscous,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,ff746938-df89-47ad-9551-b174340c7ce1,Pasta/Noodles,high,"Red lentil couscous is a couscous-based grain product, which falls under Pasta/Noodles category as a shelf-stable grain alternative product."
supplier_products,80bfa89d-0349-4cf1-b612-c0e3a3609c0d,Organic Fusilli,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,ff746938-df89-47ad-9551-b174340c7ce1,Pasta/Noodles,high,Fusilli is a pasta shape; product is explicitly pasta regardless of organic certification
supplier_products,3f0749dd-654e-4ecb-ac58-88ce1b668784,Tomato Puree,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,2b5f3c21-1770-4da3-b0ec-6147ffbcc8c7,Tomato Products,high,"Tomato puree is a processed tomato product (concentrated form of tomato), explicitly covered by Tomato Products category per conflict rules."
supplier_products,32f88cc8-ed2b-4c1a-89e7-3c80baafcb57,Organic Tomato Paste,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,2b5f3c21-1770-4da3-b0ec-6147ffbcc8c7,Tomato Products,high,"Tomato paste is a canned/preserved tomato product, explicitly matching the conflict rule for Tomato Products category."
supplier_products,bea57e1d-24c3-4d02-9698-5c3ef9e30b75,Organic Peanut Butter,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,85998961-842d-4171-9198-07f8a7409b9d,"Fats, Oils & Spreads",high,"Peanut butter is a spread made from peanuts, falls under Fats, Oils & Spreads category per conflict rules for edible spreads."
supplier_products,c27d63f5-eaa5-4169-b795-225fac80984c,Puffed Rice Original,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,a230a819-c000-4eee-b56e-3eea4e4f350c,Breakfast Cereals,high,"Puffed rice is a breakfast cereal product, distinct from savory snacks despite being puffed grain. Primary use case is breakfast consumption."
supplier_products,864929f7-366c-4c8b-9566-fc4990e683ee,Multigrain Rice & Corn Flakes,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,a230a819-c000-4eee-b56e-3eea4e4f350c,Breakfast Cereals,high,"Multigrain rice & corn flakes is a ready-to-eat breakfast cereal product, explicitly matching Breakfast Cereals category"
supplier_products,0187f9d5-a0b5-44fb-a018-9e33418b7c63,Frise (Apulian Rusks),d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,8660789d-00a3-49d2-8489-6b42f2345b7a,Bakery & Bread Products,high,"Frise are Apulian rusks — twice-baked bread products, a traditional bakery item. Classifies as Bakery & Bread Products."
supplier_products,1bf76dfd-e766-4bc8-8427-6cbb234998d9,Oat Flakes,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,a230a819-c000-4eee-b56e-3eea4e4f350c,Breakfast Cereals,high,"Oat Flakes are a cereal grain product, clearly belonging to Breakfast Cereals category"
supplier_products,a84abc98-35ca-431b-96bd-2840d2a3680d,Baby Corn,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,bd1da832-15dd-4186-b365-3e26b38bbdbe,Canned Vegetables & Pulses,high,"Baby corn is a preserved vegetable product, typically canned or jarred. Matches 'Canned Vegetables & Pulses' category."
supplier_products,df41f8fc-0482-4ed4-92ea-18494f92839f,Organic Pasta,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,ff746938-df89-47ad-9551-b174340c7ce1,Pasta/Noodles,high,"Organic pasta is a finished pasta product, directly matching Pasta/Noodles category"
supplier_products,7aec881a-6efa-400e-9ef1-217f70612000,Granoro Bio Organic Pasta,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,ff746938-df89-47ad-9551-b174340c7ce1,Pasta/Noodles,high,Granoro Bio Organic Pasta is a pasta product; matches Pasta/Noodles category explicitly.
supplier_products,be1f8e5f-4292-4b79-a258-49391fe69d70,Organic Whole Wheat Penne,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,ff746938-df89-47ad-9551-b174340c7ce1,Pasta/Noodles,high,"Organic whole wheat penne is a pasta product, fits explicitly into Pasta/Noodles category"
supplier_products,15bb8961-dc6d-4ab0-9e51-d9db8504fd37,Organic Batter Mixes,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,8660789d-00a3-49d2-8489-6b42f2345b7a,Bakery & Bread Products,high,"Batter mixes are dry ingredient preparations used in baking/bread-making, core Bakery & Bread Products category"
supplier_products,f2a9b924-805b-4f1d-bde9-4fd39fb8541b,Lemon Juice Concentrate Cloudy 400GPL,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,24768201-755e-4560-b283-46cbbabcd27b,Specialty Sauces & Condiments,high,"Lemon juice concentrate is a liquid flavoring/condiment ingredient used in cooking and beverages, fits Specialty Sauces & Condiments category."
supplier_products,1b1f4fac-236d-4599-86f4-4b9b471b5937,Martino Organic Spinach Couscous,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,ff746938-df89-47ad-9551-b174340c7ce1,Pasta/Noodles,high,"Couscous is a grain-based pasta/noodle product. The spinach flavoring is an ingredient addition, not a primary classification driver. Fits Pasta/Noodles category."
supplier_products,12964ece-3ec8-4e14-8121-26e838328318,Organic Gluten-Free Corn and Rice Spaghetti,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,ff746938-df89-47ad-9551-b174340c7ce1,Pasta/Noodles,high,"Product is spaghetti (pasta/noodles), explicitly identified as corn and rice-based pasta. Organic/gluten-free attributes do not change the core product classification."
supplier_products,4ead3180-1277-457c-b82b-ab27ade18022,Frozen Blackberries,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Frozen blackberries (fruit) do not match any allowed category. Closest would be 'Prepared Meals (Frozen & Shelf-Stable)' but that targets frozen ready-to-eat items, not plain frozen fruit. Product requires a 'Frozen Fruit' or 'Fresh & Frozen Produce' category not in the allowed list."
supplier_products,8ab2706c-4939-4a27-bae6-0abcb9ae6e2d,Classic Taralli,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,f20fccd2-3bbe-4b7d-9b01-6424ef184fba,Savory Snacks & Cereals,high,"Taralli is a savory Italian cracker/pretzel-like snack. Classic/organic positioning confirms savory snack intent, not sweet biscuit."
supplier_products,caaef548-921f-441a-8d62-4d75d990aea9,Natural Seitan,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,18f4fb10-0337-45c8-a9d3-d063052db846,Plant-Based Proteins,high,"Seitan is a wheat-based meat alternative protein product, explicitly protein-focused and plant-based. Fits Plant-Based Proteins category."
supplier_products,d21cea02-a6a4-4071-84ff-c0c3b879ec1a,Tempeh Bar,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,18f4fb10-0337-45c8-a9d3-d063052db846,Plant-Based Proteins,high,Tempeh is a fermented soy-based protein product. Explicitly protein-focused finished SKU matching Plant-Based Proteins category.
supplier_products,d0250138-3654-4eb0-952f-afdcb56fda97,Tofu Cubes,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,18f4fb10-0337-45c8-a9d3-d063052db846,Plant-Based Proteins,high,"Tofu is a soy-based protein product and plant-based meat alternative, explicitly fitting Plant-Based Proteins category definition."
supplier_products,9f1b2e91-040f-4798-be58-58ff0d9203ab,Tofu,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,18f4fb10-0337-45c8-a9d3-d063052db846,Plant-Based Proteins,high,"Tofu is a soy-based protein product, explicitly protein-focused and qualifies as a plant-based protein ingredient for B2B food sourcing."
supplier_products,08a1a2d5-c5c4-4fd7-a001-29430a15a35f,Crispy Onions Organic,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,f20fccd2-3bbe-4b7d-9b01-6424ef184fba,Savory Snacks & Cereals,high,"Crispy onions are a savory snack product — fried/crisped vegetable snacks belong in Savory Snacks & Cereals, not canned goods or ingredients."
supplier_products,88471753-d5c4-44d1-b42a-1fb7cef5adcb,Organic Rice,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,a230a819-c000-4eee-b56e-3eea4e4f350c,Breakfast Cereals,high,"Organic rice is a staple grain product that belongs in Breakfast Cereals category, as rice is a primary cereal grain used for breakfast and general consumption."
supplier_products,6aeaef29-5114-4174-990f-0772a5794e5a,Organic Taralli,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,f20fccd2-3bbe-4b7d-9b01-6424ef184fba,Savory Snacks & Cereals,high,"Taralli is a savory Italian snack/cracker product. Despite organic labeling, it is a savory cracker/snack, not a sweet biscuit or bread product."
supplier_products,f50891db-38e9-4588-b8eb-85bb0e11cb17,Organic Dried Apples,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,unclassified,Unclassified,high,"Organic dried apples are a dried fruit snack/ingredient that does not fit the allowed categories. Not savory snacks, not sweet biscuits/bars, not breakfast cereals, not confectionery. Closest would be Canned & Preserved Goods, but dried fruit is distinct from canned/preserved formats and no fruit-specific category exists in the allowed list."
supplier_products,6052d36f-2694-4230-b2d5-5a8be8da9424,Organic Dried Prunes,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,6b051f68-90c2-4ba4-9535-f678cd268cf8,Canned & Preserved Goods,high,"Dried prunes are preserved fruit, fitting Canned & Preserved Goods category for shelf-stable, processed fruit products"
supplier_products,f0796323-9ef1-4fc9-992b-93b175b0387c,Organic Dried Rose Hips,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,8899bfa4-1ca9-451b-8fdb-242231a6d2f0,Herbs,high,"Dried rose hips are a botanical/herbal ingredient commonly used for tea infusions, health preparations, and culinary applications. Matches Herbs category."
supplier_products,9ee57c83-666d-4472-9589-6b60d0cd0427,Tomato Paste,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,2b5f3c21-1770-4da3-b0ec-6147ffbcc8c7,Tomato Products,high,Tomato paste is explicitly listed in conflict rules as canned/preserved tomato product → Tomato Products category
supplier_products,aafd0efe-9fa1-4fc1-b3b1-c5b728a62fd7,Blackcurrant Concentrate,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,baf81f58-194d-4810-9367-152fac1349bf,Sugars & Sweeteners,high,"Blackcurrant concentrate is a fruit syrup/sweetener solution, classified under Sugars & Sweeteners per conflict rules for syrups and sweetener solutions."
supplier_products,1d236729-affa-469f-84d7-7075533d4609,Fruit Purees,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,6b051f68-90c2-4ba4-9535-f678cd268cf8,Canned & Preserved Goods,high,"Fruit purees are processed fruit products typically sold in cans or jars as preserved goods, fitting Canned & Preserved Goods category."
supplier_products,ed817f56-5b1f-4384-b00b-c44f68e9219b,Peeled and Frozen Chestnuts,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,bd1da832-15dd-4186-b365-3e26b38bbdbe,Canned Vegetables & Pulses,high,Frozen chestnuts are a preserved vegetable/nut product; 'Canned Vegetables & Pulses' is the closest match for frozen prepared produce items in the allowed taxonomy.
supplier_products,19b143c5-6fe4-482d-9ab8-3d6b7f28728f,Organic Ginger,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,8899bfa4-1ca9-451b-8fdb-242231a6d2f0,Herbs,high,"Organic ginger is a culinary herb/spice ingredient, matches Herbs category"
supplier_products,399428c6-f79f-48cc-ad0d-bc89b1f1b293,Extruded Cereal Rings,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,a230a819-c000-4eee-b56e-3eea4e4f350c,Breakfast Cereals,high,"Extruded cereal rings are a breakfast cereal product, distinctly categorized as Breakfast Cereals rather than savory snacks despite the ring shape."
supplier_products,f23d2d27-b796-43ce-ab81-5d2bbe0840f0,Tomatoes,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,2b5f3c21-1770-4da3-b0ec-6147ffbcc8c7,Tomato Products,high,Tomatoes (organic & natural) fall under Tomato Products category per conflict rules for canned/preserved tomato items
supplier_products,bd309d06-9565-4948-9dc2-87d54d1958ee,Chestnut Flour,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,0a8f2c3c-b4ed-4759-849d-a545cdf551a2,Ingredients & Additives,high,"Chestnut flour is a raw, B2B ingredient used in baking and cooking applications. It is a milled flour product intended for use as an input in food production, fitting the Ingredients & Additives category."
supplier_products,108ad13b-76b1-4cb9-a781-acc68bd41338,Organic Beef,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,bfa873d3-4bb3-4c8e-945a-a38d4ad9d66f,Raw Meat & Poultry,high,"Organic beef is a raw meat product, matching 'Raw Meat & Poultry' category exactly."
supplier_products,db0f47f8-2d24-4085-9836-42c7ce80587b,Tomato Derivatives,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,2b5f3c21-1770-4da3-b0ec-6147ffbcc8c7,Tomato Products,high,"'Tomato Derivatives' explicitly refers to processed tomato products (paste, puree, concentrate, etc.). Matches Tomato Products category per conflict rules."
supplier_products,4325c2dd-0b2d-4f7e-85f9-3efe5587f938,Tomato Passata,d1adcc9f-c6a7-40a2-a4a9-5cfbc7d10dad,2b5f3c21-1770-4da3-b0ec-6147ffbcc8c7,Tomato Products,high,"Tomato Passata is a strained/sieved tomato product, distinct from tomato sauce. Falls under Tomato Products per conflict rules."
